-8.56911,-3.74597,3.2753
-8.61299289614178,-3.708964720678078,3.2456128884363475
-8.621708299301007,-3.6597709411635204,3.237653010622489
-8.613934733337002,-3.730735799988992,3.2812917117067535
-8.585626289834334,-3.7127073218118776,3.2469135863283616
-8.555438489184874,-3.646001962683692,3.297856824261104
-8.598764714073422,-3.720854320545985,3.285361894435577
-8.592108030711652,-3.774011557047719,3.2144539176619515
-8.56425585337663,-3.7511779982387585,3.2559485651384223
-8.588642266497882,-3.7538651775001375,3.3399226440640652
-8.63189303263801,-3.7182252275854477,3.356362316032803
-8.63400484011228,-3.6270578606417523,3.3554832181187737
-8.56478826517695,-3.5443977544168637,3.2548065149430347
-8.563872396389455,-3.623417655897408,3.223375325004128
-8.677931635753206,-3.7799411123341957,3.200881165721834
-8.607041357256866,-3.7890552914304583,3.2397006434035998
-8.533378965270517,-3.6330718305905667,3.320960017062029
-8.573743295723485,-3.6865661087566735,3.349235167042765
-8.59427672243932,-3.6928514711871867,3.2951674280367658
-8.567637115416368,-3.6297811150861357,3.3897456778028507
-8.588311710605977,-3.762213878584402,3.3008924442732126
-8.58051514612802,-3.76490482305025,3.251011635202818
-8.543064774065716,-3.672313070064395,3.3058448929495294
-8.548463083824096,-3.7129921602729925,3.272399062138808
-8.562163136661347,-3.7635284220375365,3.1974630485992623
-8.562427653145468,-3.7258497958060435,3.2169950382519676
-8.574247604711323,-3.7388456651439266,3.299600792008366
-8.610912598932249,-3.7400076856183606,3.3598535081732623
-8.575338201882328,-3.670756058120975,3.3167921349551435
-8.566692535637625,-3.604494482910452,3.2444334949639497
-8.61714657493533,-3.6894073080521768,3.2156833689250925
-8.603265651384227,-3.776496705377291,3.224866632175684
-8.629503854367329,-3.800483878584402,3.2724319720402884
-8.57222615388849,-3.732611620892729,3.3469306824811493
-8.571439396774727,-3.6638941058946557,3.3112964103693105
-8.64693536573284,-3.665213998018603,3.3161516225438934
-8.634512720568,-3.728782268149045,3.3407718790247127
-8.594333001816281,-3.7492346320656065,3.369506838571193
-8.528934548406626,-3.789686609609775,3.4043994826352577
-8.56128555286477,-3.7450696532555448,3.3393240029720954
-8.635463758599814,-3.7474173862072764,3.250853881336342
-8.647075063569817,-3.7260935136771423,3.1758117436292586
-8.567384096538058,-3.5991502553800423,3.194052924761957
-8.566821046287632,-3.568185921074358,3.214663360118884
-8.62637513512026,-3.6796361225163743,3.295683889041775
-8.62122524905058,-3.6622330425449943,3.2759707116517145
-8.52347957675161,-3.5005821162419504,3.3449105459849195
-8.570392065055865,-3.5979045159337337,3.292788443502669
-8.6438047564533,-3.7368876388353796,3.296890062193846
-8.645550084209368,-3.737805181352853,3.202724549507403
-8.543510038527161,-3.6114305801089768,3.2724172348505696
-8.568217413726677,-3.632044819747922,3.271608670812923
-8.638428883813088,-3.701291069954318,3.270973945731741
-8.474331276900214,-3.6551544152127247,3.2955398789146346
-8.558244712422258,-3.633962646265618,3.2405146986625573
-8.67423440860807,-3.709733472948429,3.286740018713193
-8.67343275414167,-3.6503051213605593,3.2350397154493917
-8.616375386647587,-3.4802483411304963,3.22429527436843
-8.6003403951786,-3.4550363118498546,3.248136229842039
-8.624742922560406,-3.5421861753536246,3.2088133188397823
-8.707497144036545,-3.595101081512466,3.188480785954098
-8.720678579448512,-3.732466214981562,3.207062845506082
-8.658847508393418,-3.623270466178654,3.2523271968737952
-8.645083055754306,-3.29701920303814,3.293209578953163
-8.650450012108537,-3.2030280004403107,3.206187905223182
-8.796263568165557,-3.240927013044196,3.264095046507788
-8.891527555176399,-3.284526029500798,3.3340024343662282
-9.056691460729814,-3.2568743513677143,3.551205297484728
-9.154242062854312,-3.2403706323958397,3.7635738637239244
-9.053398850789806,-3.3294390808520005,3.618924758104463
-9.044914900654963,-3.439671473939127,3.6874005459849193
-8.845579094061314,-3.93625117232649,3.6271319274588585
-8.509127275579283,-3.5068808855743354,3.711650258131982
-8.155936415322802,-3.408891116737298,3.6131656194617188
-7.863696776377345,-3.1304638527161637,3.3884589080301613
-7.352052698002091,-3.08586677252463,3.4295431575760915
-7.402600065496174,-3.389493763553305,3.456957191369916
-7.730386058120978,-3.3491134030491496,3.59821150971435
-7.918487183114095,-3.4785333716770315,3.743690859155705
-7.930729703340856,-3.627229065441137,3.4809922257691666
-8.042529298255271,-3.7376627954207717,3.4700018454510433
-7.993162865870437,-3.7283387715339313,3.6657318239859085
-7.698163396994882,-3.8700643409103415,3.5046345351973143
-7.493009812317683,-4.213894389894878,3.5229779349441355
-7.596416649237718,-4.376290958775934,3.428715824206065
-8.324231433760803,-4.137577227695525,3.416413900049535
-8.894000158511751,-4.29940613737685,3.567273355715782
-9.917853907754965,-4.5800715680554775,4.137167350432052
-10.68778060982993,-5.2217363602840035,4.812391515768616
-10.752371291760683,-5.255428702185032,5.48070956684463
-9.805101362760743,-4.487725620012107,4.959593242335845
-9.70581331883979,-2.6731971253233295,4.024193898398369
-10.937974142770653,-1.8377909494193405,3.998329660960978
-11.611055974462,-2.5858095795035574,3.2776320678077986
-10.692580774946322,-3.083927065331066,2.6968230051186053
-9.226777698277283,-3.509720160162915,2.422903672188893
